Aux Terrasses;France;Tournus;1;Modern Cuisine
La Scène Thélème;France;Paris;1;Modern Cuisine
L'Arnsbourg;France;Baerenthal;1;Modern Cuisine
Les Pêcheurs;France;Antibes;1;Mediterranean Cuisine
Auberge St-Walfrid;France;Sarreguemines;1;Traditional Cuisine
Le Champ des Lunes;France;Lauris;1;Modern Cuisine
Le Foch;France;Reims;1;Modern Cuisine
Auberge du Cep;France;Fleurie;1;Modern Cuisine
Les Terraillers;France;Biot;1;Creative
Le Sérac;France;Saint-Gervais-les-Bains;1;Modern Cuisine
Les Bories;France;Gordes;1;Modern Cuisine
La Réserve Rimbaud;France;Montpellier;1;Modern Cuisine
Girardin - Gastronomique;France;Colmar;1;Modern Cuisine
Pic;France;Valence;3;Creative
La Côte Saint-Jacques;France;Joigny;2;Classic Cuisine
Le Raisin;France;Pont-de-Vaux;1;Modern Cuisine
Alcyone;France;Marseille;1;Mediterranean Cuisine
Oxte;France;Paris;1;Mexican
Le Clarence;France;Paris;2;Modern Cuisine
La Mare aux Oiseaux;France;Saint-Joachim;1;Creative
Maison Chabran - La Grande Table;France;Pont-de-l'Isère;1;Classic Cuisine
Vieux Pont;France;Belcastel;1;Modern Cuisine
Accents Table Bourse;France;Paris;1;Modern Cuisine
La Villa Archange;France;Le Cannet;2;Modern Cuisine
Lasserre;France;Paris;1;Classic Cuisine
La Rotonde des Trésoms;France;Annecy;1;Modern Cuisine
La Flibuste;France;Villeneuve-Loubet;1;Modern Cuisine
Prairial;France;Lyon;1;Modern Cuisine
Troisgros - Le Bois sans Feuilles;France;Ouches;3;Creative
Sushi B;France;Paris;1;Japanese
La Table de La Butte;France;Plouider;1;Modern Cuisine
Le Moulin de la Gorce;France;La Roche-l'Abeille;1;Classic Cuisine
Auberge du Pont;France;Pont-du-Château;1;Modern Cuisine
Septime;France;Paris;1;Modern Cuisine
Le Chiberta;France;Paris;1;Creative
Les Berceaux;France;Epernay;1;Classic Cuisine
Pierre Gagnaire;France;Paris;3;Creative
Anne;France;Paris;1;Contemporary
L'Atlantide 1874 - Maison Guého;France;Nantes;1;Modern Cuisine
Jérôme Nutile;France;Nîmes;1;Modern Cuisine
Le Bénaton;France;Beaune;1;Creative
Le Jardin Secret;France;La Wantzenau;1;Modern Cuisine
La Ville Blanche;France;Lannion;1;Modern Cuisine
Qui Plume la Lune;France;Paris;1;Modern Cuisine
Maison Tiegezh;France;Guer;1;Modern Cuisine
MoSuke;France;Paris;1;Modern Cuisine
Les Loges;France;Lyon;1;Modern Cuisine
Le Mascaret;France;Blainville-sur-Mer;1;Creative
L'Odas;France;Rouen;1;Creative
Moulin de la Tardoire;France;Montbron;1;Modern Cuisine
Le Fanal;France;Banyuls-sur-Mer;1;Modern Cuisine
Les Fresques;France;Monestier;1;Modern Cuisine
Comice;France;Paris;1;Modern Cuisine
La Petite Maison de Cucuron;France;Cucuron;1;Classic Cuisine
Paul Bocuse;France;Collonges-au-Mont-d'Or;2;Classic Cuisine
Assa;France;Blois;1;Creative
Le Grand Restaurant - Jean-François Piège;France;Paris;2;Modern Cuisine
L'Or Bleu;France;Théoule-sur-Mer;1;Modern Cuisine
Au 14 Février;France;Lyon;1;Creative
Likoké;France;Les Vans;1;Creative
Lulu Rouget;France;Nantes;1;Modern Cuisine
Auberge des Templiers;France;Boismorand;1;Modern Cuisine
Les Ducs de Lorraine;France;Epinal;1;Modern Cuisine
Le Pré Catelan;France;Paris;3;Creative
Étude;France;Paris;1;Modern Cuisine
Le Refuge des Gourmets;France;Machilly;1;Modern Cuisine
Le Grand Cerf;France;Montchenot;1;Classic Cuisine
Le Rigmarole;France;Paris;1;Modern Cuisine
Mickaël Féval;France;Aix-en-Provence;1;Modern Cuisine
L'Ambroisie;France;Paris;3;Classic Cuisine
Auberge La Fenière;France;Cadenet;1;Creative
Le Figuier de Saint-Esprit;France;Antibes;1;Provençal
Baumanière 1850;France;Courchevel;1;Modern Cuisine
Aux Pesked;France;Saint-Brieuc;1;Seafood
Le Cerf;France;Marlenheim;1;Modern Cuisine
Grand Hôtel du Lion d'Or;France;Romorantin-Lanthenay;1;Modern Cuisine
Loiseau Rive Gauche;France;Paris;1;Creative
Allium;France;Quimper;1;Creative
Les Funambules;France;Strasbourg;1;Modern Cuisine
Jin;France;Paris;1;Japanese
Les Apothicaires;France;Lyon;1;Creative
Au 14 Février;France;Saint-Valentin;1;Modern Cuisine
Le Neuvième Art;France;Lyon;2;Creative
Le M;France;Brest;1;Modern Cuisine
L'Ostal;France;Clermont-Ferrand;1;Modern Cuisine
L'Almandin;France;Saint-Cyprien;1;Modern Cuisine
La Marine;France;Barneville-Carteret;1;Modern Cuisine
Pont de l'Ouysse;France;Lacave;1;Modern Cuisine
Au Gourmet;France;Drusenheim;1;Modern Cuisine
1912 - Les Cures Marines;France;Trouville-sur-Mer;1;Modern Cuisine
Marcore;France;Paris;1;Modern Cuisine
Château de Courban;France;Courban;1;Modern Cuisine
Benoit;France;Paris;1;Classic Cuisine
Épicure;France;Paris;3;Modern Cuisine
Le Pressoir d'Argent - Gordon Ramsay;France;Bordeaux;2;Modern Cuisine
L'Arôme;France;Paris;1;Modern Cuisine
L'Esquisse;France;Annecy;1;Modern Cuisine
Le Pavé d'Auge;France;Beuvron-en-Auge;1;Classic Cuisine
La Marine;France;L'Herbaudière;2;Creative
La Magdeleine - Mathias Dandine;France;Gémenos;1;Mediterranean Cuisine
Shang Palace;France;Paris;1;Chinese
Val d'Auge;France;Bondues;1;Modern Cuisine
Christophe Bacquié;France;Le Castellet;3;Modern Cuisine
Hostellerie Jérôme;France;La Turbie;2;Mediterranean Cuisine
Les Morainières;France;Jongieux;2;Creative
Le Petit Hôtel du Grand Large;France;St-Pierre-Quiberon;1;Seafood
L'Atelier de Joël Robuchon - Étoile;France;Paris;1;Creative
Le Kaïku;France;Saint-Jean-de-Luz;1;Modern Cuisine
La Dune du Château de Sable;France;Porspoder;1;Modern Cuisine
Le Verbois;France;Chantilly;1;Modern Cuisine
Pavyllon;France;Paris;1;Modern Cuisine
Relais de la Poste;France;Magescq;2;Classic Cuisine
La Table des Blot - Auberge du Château;France;Dampierre-en-Yvelines;1;Modern Cuisine
Gaya par Pierre Gagnaire;France;Paris;1;Modern Cuisine
L'Atelier de Joël Robuchon - St-Germain;France;Paris;1;Creative
Pilgrim;France;Paris;1;Modern Cuisine
Azimut;France;Courchevel;1;Modern Cuisine
La Table de la Bergerie;France;Le Champ-sur-Layon;1;Modern Cuisine
Julien Binz;France;Ammerschwihr;1;Modern Cuisine
Le Royal;France;Champillon;1;Modern Cuisine
Agapé;France;Paris;1;Modern Cuisine
Le Taillevent;France;Paris;2;Classic Cuisine
L'Émulsion;France;Saint-Alban-de-Roche;1;Modern Cuisine
Le Saint-James;France;Bouliac;1;Modern Cuisine
Miraflores;France;Lyon;1;Peruvian
L'Abysse au Pavillon Ledoyen;France;Paris;2;Japanese
Skab;France;Nîmes;1;Modern Cuisine
Ithurria;France;Ainhoa;1;Modern Cuisine
Auberge St-Laurent;France;Sierentz;1;Modern Cuisine
L'Archeste;France;Paris;1;Creative
Anne de Bretagne;France;La Plaine-sur-Mer;2;Modern Cuisine
Maison Lameloise;France;Chagny;3;Modern Cuisine
Signature;France;Marseille;1;Modern Cuisine
114, Faubourg;France;Paris;1;Modern Cuisine
Auberge de l'Abbaye;France;Ambronay;1;Modern Cuisine
Le Vivier;France;L'Isle-sur-la-Sorgue;1;Modern Cuisine
La Table de Nans;France;La Ciotat;1;Mediterranean Cuisine
Flocons de Sel;France;Megève;3;Creative
David Toutain;France;Paris;2;Creative
L'Oiseau Blanc;France;Paris;1;Modern Cuisine
Le Hittau;France;Saint-Vincent-de-Tyrosse;1;Modern Cuisine
La Tour des Vents;France;Monbazillac;1;Modern Cuisine
Le Prieuré;France;Ambierle;1;Modern Cuisine
Château de Beaulieu - Christophe Dufossé;France;Busnes;2;Modern Cuisine
Le Candille;France;Mougins;1;Modern Cuisine
La Table d'Hôtes - Le Quatrième Mur;France;Bordeaux;1;Creative
La Table d'Olivier;France;Brive-la-Gaillarde;1;Modern Cuisine
Pantagruel;France;Paris;1;Modern Cuisine
Ed.Em;France;Chassagne-Montrachet;1;Modern Cuisine
Le Puits St-Jacques;France;Pujaudran;2;Creative
Ochre;France;Rueil-Malmaison;1;Modern Cuisine
La Table de Patrick Raingeard;France;Èze-Bord-de-Mer;1;Creative
La Table de Xavier Mathieu;France;Joucas;1;Creative
Les Climats;France;Paris;1;Modern Cuisine
Auberge de la Charme;France;Prenois;1;Creative
JAN;France;Nice;1;Creative
Les Oliviers;France;Bandol;1;Modern Cuisine
Les Cèdres;France;Granges-les-Beaumont;2;Classic Cuisine
Le Village;France;Marly-le-Roi;1;Modern Cuisine
Le Cinq;France;Paris;3;Modern Cuisine
Le Pavillon;France;Le Touquet-Paris-Plage;1;Creative
Alan Geaam;France;Paris;1;Creative
Nicolas Carro - Hôtel de Carantec;France;Carantec;1;Modern Cuisine
Divellec;France;Paris;1;Seafood
Maison Decoret;France;Vichy;1;Creative
Château du Mont Joly;France;Sampans;1;Modern Cuisine
1741;France;Strasbourg;1;Modern Cuisine
Au Déjeuner de Sousceyrac;France;Sousceyrac;1;Classic Cuisine
La Table Breizh Café;France;Cancale;1;Modern Cuisine
Toya;France;Faulquemont;1;Creative
Fontevraud Le Restaurant;France;Fontevraud-l'Abbaye;1;Creative
Loiseau des Ducs;France;Dijon;1;Modern Cuisine
Rustique;France;Lyon;1;Creative
Ô Saveurs;France;Rouffiac-Tolosan;1;Modern Cuisine
Racines;France;Rennes;1;Modern Cuisine
Takao Takano;France;Lyon;2;Creative
Les Agitateurs;France;Nice;1;Creative
Hostellerie de l'Abbaye de la Celle;France;La Celle;1;Mediterranean Cuisine
Au Souper Fin;France;Frichemesnil;1;Modern Cuisine
Villa René Lalique;France;Wingen-sur-Moder;2;Creative
Clovis;France;Tourrettes-sur-Loup;1;Modern Cuisine
Le Meurice Alain Ducasse;France;Paris;2;Creative
Atmosphères;France;Le Bourget-du-Lac;1;Creative
Tentazioni;France;Bordeaux;1;Italian
Armani Ristorante;France;Paris;1;Italian
A Casa di Ma;France;Lumio;1;Creative
Ima;France;Rennes;1;Creative
Maison Kieny;France;Riedisheim;1;Modern Cuisine
Le Chabichou by Stéphane Buron;France;Courchevel;2;Classic Cuisine
Guy Savoy;France;Paris;3;Creative
JY'S;France;Colmar;2;Creative
Hostellerie la Montagne;France;Colombey-les-Deux-Églises;1;Modern Cuisine
La Grenouillère;France;La Madelaine-sous-Montreuil;2;Modern Cuisine
Les Explorateurs;France;Val-Thorens;1;Modern Cuisine
Le Colombier;France;Offranville;1;Modern Cuisine
Le Passe Temps;France;Lyon;1;Creative
Hervé Busset;France;Conques;1;Creative
L'Écrin de Yohann Chapuis;France;Tournus;1;Creative
Château de Pray;France;Amboise;1;Modern Cuisine
En Pleine Nature;France;Quint-Fonsegrives;1;Modern Cuisine
Château de Sully;France;Bayeux;1;Modern Cuisine
Yam'Tcha;France;Paris;1;Creative
Casadelmar;France;Porto-Vecchio;2;Modern Cuisine
Il Cortile;France;Mulhouse;1;Mediterranean Cuisine
Le Cap;France;Saint-Jean-Cap-Ferrat;1;Creative
Oka;France;Paris;1;Creative
La Table de Philippe Girardon;France;Chonas-l'Amballan;1;Modern Cuisine
Guy Lassausaie;France;Chasselay;1;Modern Cuisine
Flaveurs;France;Valence;1;Modern Cuisine
La Pomme d'Api;France;Saint-Pol-de-Léon;1;Creative
Terre-Mer au Domaine de Kerdrain;France;Auray;1;Modern Cuisine
La Table Lionel Giraud;France;Narbonne;2;Creative
Helen;France;Paris;1;Seafood
L'O des Vignes;France;Fuissé;1;Modern Cuisine
Mon Plaisir;France;Chamesol;1;Modern Cuisine
Le Pot d'Étain;France;Danjoutin;1;Modern Cuisine
Le Relais des Moines;France;Les Arcs;1;Modern Cuisine
Les Terrasses de Lyon;France;Lyon;1;Modern Cuisine
Ivan Vautier;France;Caen;1;Modern Cuisine
Le Brittany;France;Roscoff;1;Modern Cuisine
La Dame de Pic;France;Paris;1;Creative
La Fourchette des Ducs;France;Obernai;2;Creative
Le France;France;Villers-le-Lac;1;Modern Cuisine
Le Manoir du Lys;France;Bagnoles-de-l'Orne;1;Modern Cuisine
La Bastide Saint-Antoine;France;Grasse;1;Provençal
Moulin d'Alotz;France;Arcangues;1;Creative
Les Rosiers;France;Biarritz;1;Modern Cuisine
Le Sergent Recruteur;France;Paris;1;Modern Cuisine
Auberge de la Brie;France;Couilly-Pont-aux-Dames;1;Modern Cuisine
Automne;France;Paris;1;Modern Cuisine
L'Orangerie;France;Paris;1;Modern Cuisine
Le Belvédère;France;Bozouls;1;Modern Cuisine
La Gourmandière - La Table d'Olivier;France;Vannes;1;Modern Cuisine
Le Manoir de la Régate;France;Nantes;1;Modern Cuisine
Le Haut-Allier;France;Alleyras;1;Modern Cuisine
Michel Trama;France;Puymirol;1;Creative
Sur Mesure par Thierry Marx;France;Paris;2;Creative
La Huchette;France;Replonges;1;Modern Cuisine
Py-r;France;Toulouse;2;Modern Cuisine
Maximin Hellio;France;Deauville;1;Modern Cuisine
Le Millénaire;France;Reims;1;Modern Cuisine
L'Atelier Alexandre Bousquet;France;Biarritz;1;Modern Cuisine
Le Sénéchal;France;Sauveterre-de-Rouergue;1;Modern Cuisine
Ursus;France;Tignes;1;Creative
La Table d'Hôtes - La Rôtisserie du Chambertin;France;Gevrey-Chambertin;1;Modern Cuisine
L'Ours;France;Vincennes;1;Modern Cuisine
Logis de la Cadène;France;Saint-Emilion;1;Modern Cuisine
Le Grand Cap;France;Leucate;1;Modern Cuisine
Jérémy Galvan;France;Lyon;1;Creative
Marsan par Hélène Darroze;France;Paris;2;Modern Cuisine
Gordon Ramsay au Trianon;France;Versailles;1;Creative
SEPT;France;Toulouse;1;Modern Cuisine
Nakatani;France;Paris;1;Modern Cuisine
Le Gabriel;France;Paris;2;Modern Cuisine
Auberge du Vieux Puits;France;Fontjoncouse;3;Creative
ONA;France;Arès;1;Vegan
La Palme d'Or;France;Cannes;2;Creative
Maison Hache;France;Eygalières;1;Provençal
En Marge;France;Aureville;1;Creative
Le Clair de la Plume;France;Grignan;1;Modern Cuisine
Jérôme Feck;France;Châlons-en-Champagne;1;Modern Cuisine
Au Crocodile;France;Strasbourg;1;Classic Cuisine
L'Auberge de St-Rémy-de-Provence - Fanny Rey & Jonathan Wahid;France;Saint-Rémy-de-Provence;1;Modern Cuisine
La Liégeoise;France;Wimereux;1;Modern Cuisine
Auberge de l'Île Barbe;France;Lyon;1;Classic Cuisine
Lucas Carton;France;Paris;1;Modern Cuisine
Jean-Luc Tartarin;France;Le Havre;2;Modern Cuisine
Le Coquillage;France;Cancale;2;Creative
Un Parfum de Gourmandise;France;Périgueux;1;Creative
Cibo;France;Dijon;1;Modern Cuisine
L'Ekrin by Laurent Azoulay;France;Méribel;1;Modern Cuisine
La Palmeraie - Château de Valmer;France;La Croix-Valmer;1;Modern Cuisine
La Balette;France;Collioure;1;Modern Cuisine
Duende;France;Nîmes;1;Modern Cuisine
L'Oustalet;France;Gigondas;1;Modern Cuisine
Le Pily;France;Cherbourg-en-Cotentin;1;Creative
Arpège;France;Paris;3;Creative
La Nouvelle Auberge;France;Wihr-au-Val;1;Modern Cuisine
L'Anthocyane;France;Lannion;1;Modern Cuisine
La Promenade;France;Verfeil;1;Creative
Choko Ona;France;Espelette;1;Modern Cuisine
Le Jardin des Plumes;France;Giverny;1;Creative
Palais Royal Restaurant;France;Paris;1;Creative
L'Aupiho - Domaine de Manville;France;Les Baux-de-Provence;1;Modern Cuisine
La Table de la Mainaz;France;Gex;1;Modern Cuisine
Frédéric Molina au Moulin de Léré;France;Vailly;1;Modern Cuisine
Le Carré d'Alethius;France;Charmes-sur-Rhône;1;Modern Cuisine
Solstice;France;Paris;1;Creative
Avel Vor;France;Port-Louis;1;Modern Cuisine
La Rotonde;France;Charbonnières-les-Bains;1;Modern Cuisine
Château de Vault de Lugny;France;Vault-de-Lugny;1;Modern Cuisine
Pertica;France;Vendôme;1;Creative
Ze Kitchen Galerie;France;Paris;1;Creative
La Closerie;France;Ansouis;1;Traditional Cuisine
Frenchie;France;Paris;1;Modern Cuisine
L'Auberge Basque;France;Saint-Pée-sur-Nivelle;1;Creative
Domaine du Colombier;France;Malataverne;1;Creative
La Condesa;France;Paris;1;Creative
Le Gourmet de Sèze;France;Lyon;1;Classic Cuisine
Le Panoramic;France;Tignes;1;Traditional Cuisine
Pur' - Jean-François Rouquette;France;Paris;1;Creative
Bruno;France;Lorgues;1;Classic Cuisine
La Bonne Auberge;France;Stiring-Wendel;1;Creative
Vincent Favre Félix;France;Annecy;1;Modern Cuisine
Château Blanchard;France;Chazelles-sur-Lyon;1;Modern Cuisine
Le Puits du Trésor;France;Lastours;1;Modern Cuisine
Transparence - La Table de Patrick Fréchin;France;Nancy;1;Modern Cuisine
Kei;France;Paris;3;Modern Cuisine
L'Empreinte;France;Buxy;1;Modern Cuisine
René'Sens par Jean-François Bérard;France;La Cadière-d'Azur;1;Modern Cuisine
La Ribaudière;France;Bourg-Charente;1;Creative
L'Essentiel;France;Deauville;1;Modern Cuisine
Dominique Bouchet;France;Paris;1;Classic Cuisine
L'Observatoire du Gabriel;France;Bordeaux;1;Modern Cuisine
Le Marcq;France;Marcq-en-Barœul;1;Modern Cuisine
L'Atelier d'Edmond;France;Val-d'Isère;2;Creative
La Table du Gourmet;France;Riquewihr;1;Creative
L'Oustau de Baumanière;France;Les Baux-de-Provence;3;Modern Cuisine
L'Axel;France;Fontainebleau;1;Modern Cuisine
Auberge Grand'Maison;France;Mûr-de-Bretagne;1;Traditional Cuisine
Lait Thym Sel;France;Angers;1;Creative
La Grande Cascade;France;Paris;1;Modern Cuisine
Haut Bonheur de la Table;France;Cassel;1;Modern Cuisine
Le Baudelaire;France;Paris;1;Modern Cuisine
Les Genêts;France;Brem-sur-Mer;1;Modern Cuisine
La Barbacane;France;Carcassonne;1;Classic Cuisine
Colette;France;Saint-Tropez;1;Modern Cuisine
Le Charlemagne;France;Pernand-Vergelesses;1;Creative
La Table d'Uzès;France;Uzès;1;Modern Cuisine
Yoann Conte;France;Veyrier-du-Lac;2;Creative
Soléna;France;Bordeaux;1;Modern Cuisine
Albert 1er;France;Chamonix-Mont-Blanc;1;Classic Cuisine
Pollen;France;Avignon;1;Creative
La Villa Madie;France;Cassis;2;Creative
L'Hysope;France;La Jarrie;1;Creative
Le Jardin de Berne;France;Flayosc;1;Modern Cuisine
Le Skiff Club;France;Pyla-sur-Mer;2;Modern Cuisine
La Table - Hôtel Clarance;France;Lille;1;Modern Cuisine
La Table des Merville;France;Castanet-Tolosan;1;Modern Cuisine
La Table du Connétable - Auberge du Jeu de Paume;France;Chantilly;1;Modern Cuisine
Le Donjon - Domaine Saint-Clair;France;Etretat;1;Modern Cuisine
Michel Sarran;France;Toulouse;2;Creative
Auberge de l'Ill;France;Illhaeusern;2;Classic Cuisine
Le Corot;France;Ville-d'Avray;1;Creative
Restaurant Pierre Grein;France;Manosque;1;Modern Cuisine
La Mère Germaine;France;Châteauneuf-du-Pape;1;Modern Cuisine
La Table de Castigno;France;Assignan;1;Modern Cuisine
William Frachot;France;Dijon;2;Creative
La Merise;France;Laubach;2;Modern Cuisine
La Table de la Ferme;France;Murtoli;1;Corsican
L'Auberge des Glazicks;France;Plomodiern;2;Creative
Le Dallaison;France;Saintes;1;Modern Cuisine
Le Prince Noir - Vivien Durand;France;Lormont;1;Modern Cuisine
Buerehiesel;France;Strasbourg;1;Modern Cuisine
Villa de l'Étang Blanc;France;Seignosse;1;Modern Cuisine
Le Gindreau;France;Saint-Médard;1;Creative
Maison Jeunet;France;Arbois;2;Creative
Auberge au Bœuf;France;Sessenheim;1;Modern Cuisine
Fleur de Pavé;France;Paris;1;Creative
Auberge de Montfleury;France;Saint-Germain;1;Modern Cuisine
Pierre Reboul;France;Aix-en-Provence;1;Creative
La Bonne Étape;France;Château-Arnoux;1;Provençal
Le George;France;Paris;1;Italian
Alliance;France;Paris;1;Modern Cuisine
Nomicos;France;Paris;1;Modern Cuisine
Roscanvec;France;Vannes;1;Modern Cuisine
Château d'Adoménil;France;Lunéville;1;Traditional Cuisine
Table - Bruno Verjus;France;Paris;1;Modern Cuisine
Aspic;France;Paris;1;Modern Cuisine
L'Aquarelle;France;Breuillet;1;Creative
Les Trois Soleils de Montal;France;Saint-Céré;1;Modern Cuisine
Auberge Le Prieuré;France;Moirax;1;Creative
La Source;France;Saint-Galmier;1;Modern Cuisine
La Terrasse;France;Saint-Raphaël;1;Provençal
Le Pousse-Pied;France;La Tranche-sur-Mer;1;Market Cuisine
Roza;France;Nantes;1;Modern Cuisine
Origines;France;Le Broc;1;Modern Cuisine
Les Clefs d'Argent;France;Mont-de-Marsan;1;Creative
Bras;France;Laguiole;2;Creative
La Promenade;France;Le Petit-Pressigny;1;Modern Cuisine
Le Jules Verne;France;Paris;1;Modern Cuisine
Lamartine;France;Le Bourget-du-Lac;1;Modern Cuisine
Auguste;France;Paris;1;Modern Cuisine
Apicius;France;Clermont-Ferrand;1;Modern Cuisine
Le Lièvre Gourmand;France;Orléans;1;Fusion
Château de Massillan;France;Uchaux;1;Modern Cuisine
La Signoria;France;Calvi;1;Modern Cuisine
L'Aparté;France;Montrabé;1;Modern Cuisine
Numéro 3;France;Le Tremblay-sur-Mauldre;1;Modern Cuisine
Frédéric Doucet;France;Charolles;1;Modern Cuisine
1131;France;La Bussière-sur-Ouche;1;Modern Cuisine
L'Allée des Vignes;France;Cajarc;1;Creative
ERH;France;Paris;1;Modern Cuisine
La Vieille Tour;France;Cellettes;1;Modern Cuisine
Nature;France;Armentières;1;Modern Cuisine
Lalique;France;Bommes;1;Classic Cuisine
La Voile - La Réserve Ramatuelle;France;Ramatuelle;2;Modern Cuisine
Le Restaurant des Rois;France;Beaulieu-sur-Mer;1;Modern Cuisine
Le Carmin;France;Beaune;1;Modern Cuisine
La Table de Franck Putelat;France;Carcassonne;2;Modern Cuisine
Christopher Coutanceau;France;La Rochelle;3;Seafood
Moulin de Rosmadec;France;Pont-Aven;1;Modern Cuisine
L'Évidence;France;Montbazon;1;Creative
Ô Flaveurs;France;Douvaine;1;Modern Cuisine
Le Petit Nice;France;Marseille;3;Seafood
Le Pressoir;France;Saint-Avé;1;Creative
La Chèvre d'Or;France;Èze;2;Creative
La Maison d'à Côté;France;Montlivault;2;Modern Cuisine
Radio;France;Chamalières;1;Modern Cuisine
Régis et Jacques Marcon;France;Saint-Bonnet-le-Froid;3;Creative
Claude Darroze;France;Langon;1;Classic Cuisine
La Chapelle Saint-Martin;France;Saint-Martin-du-Fault;1;Modern Cuisine
Les Foudres;France;Cognac;1;Modern Cuisine
ES;France;Paris;1;Modern Cuisine
Le 7ème Continent;France;Rixheim;1;Modern Cuisine
Mère Brazier;France;Lyon;2;Classic Cuisine
Auberge des Saints Pères;France;Aulnay-sous-Bois;1;Creative
La Table du 11;France;Versailles;1;Modern Cuisine
Frédéric Simonin;France;Paris;1;Modern Cuisine
Auberge de la Mine;France;La Ferrière-aux-Étangs;1;Modern Cuisine
Copenhague;France;Paris;1;Danish
Auberge à la Bonne Idée;France;Saint-Jean-aux-Bois;1;Modern Cuisine
Alchémille;France;Kaysersberg;1;Modern Cuisine
La Grand'Vigne - Les Sources de Caudalie;France;Martillac;2;Modern Cuisine
Le Art;France;Aix-en-Provence;1;Modern Cuisine
Le Farçon;France;Courchevel;1;Modern Cuisine
Quai des Saveurs;France;Hagondange;1;Modern Cuisine
Le Fantin Latour - Stéphane Froidevaux;France;Grenoble;1;Creative
Maximilien;France;Zellenberg;1;Modern Cuisine
Le Chiquito;France;Méry-sur-Oise;1;Classic Cuisine
Manoir de Lan-Kerellec;France;Trébeurden;1;Seafood
Maison Aribert;France;Uriage-les-Bains;2;Creative
La Licorne Royale;France;Lyons-la-Forêt;1;Modern Cuisine
Auberge Pom'Poire;France;Azay-le-Rideau;1;Modern Cuisine
Ambroisie;France;Saint-Didier-de-la-Tour;1;Modern Cuisine
Auberge du Pont d'Acigné;France;Noyal-sur-Vilaine;1;Modern Cuisine
Le St-Placide;France;Saint-Malo;1;Creative
Les Hautes Roches;France;Rochecorbon;1;Classic Cuisine
Le Clocher des Pères;France;Saint-Martin-sur-la-Chambre;1;Creative
La Galinette;France;Perpignan;1;Creative
Neige d'Été;France;Paris;1;Modern Cuisine
Pure & V;France;Nice;1;Modern Cuisine
La Chassagnette;France;Le Sambuc;1;Creative
Le Clos des Sens;France;Annecy;3;Creative
Virtus;France;Paris;1;Modern Cuisine
Auberge Frankenbourg;France;La Vancelle;1;Modern Cuisine
Louroc;France;Antibes;1;Modern Cuisine
La Vieille Tour;France;Plérin;1;Modern Cuisine
La Madeleine;France;Sens;1;Modern Cuisine
Flaveur;France;Nice;2;Creative
Faventia;France;Tourrettes;1;Modern Cuisine
Ken Kawasaki;France;Paris;1;Creative
La Passagère;France;Juan-les-Pins;1;Creative
Le Pourquoi Pas;France;Dinard;1;Modern Cuisine
La Table d'à Côté;France;Ardon;1;Modern Cuisine
La Cachette;France;Valence;1;Creative
Relais Louis XIII;France;Paris;1;Classic Cuisine
Les Tables de Gaspard;France;Saint-Crépin;1;Modern Cuisine
Le Saint-Martin;France;Vence;1;Modern Cuisine
Akrame;France;Paris;1;Creative
Lea Linster;Luxembourg;Frisange;1;Modern French
Mosconi;Luxembourg;Luxembourg;1;Italian
Ma Langue Sourit;Luxembourg;Oetrange;2;Modern Cuisine
La Distillerie;Luxembourg;Bourglinster;1;Creative
La Cristallerie;Luxembourg;Luxembourg;1;Modern French
Fani;Luxembourg;Roeser;1;Italian
Clairefontaine;Luxembourg;Luxembourg;1;Creative French
Guillou Campagne;Luxembourg;Schouweiler;1;Classic French
Les Jardins d'Anaïs;Luxembourg;Luxembourg;1;Modern French
Le Comptoir de Marie;Belgium;Mons;1;Spanish
The Butcher's son;Belgium;Antwerpen;1;Traditional Cuisine
't Fornuis;Belgium;Antwerpen;1;Classic Cuisine
San Daniele;Belgium;Ganshoren;1;Italian
Libertine;Belgium;Erpe;1;French
L'Envie;Belgium;Sint-Denijs;1;Modern French
Cuines,33;Belgium;Knokke;1;Creative
bon bon;Belgium;Woluwe-Saint-Pierre;2;Creative
Aux petits oignons;Belgium;Jodoigne;1;Modern Cuisine
Zet'Joe by Geert Van Hecke;Belgium;Brugge;1;Creative French
't Korennaer;Belgium;Nieuwkerken-Waas;1;Modern Cuisine
De Jonkman;Belgium;Sint-Kruis;2;Creative
Benoit en Bernard Dewitte;Belgium;Ouwegem;1;Modern French
Willem Hiele;Belgium;Koksijde;1;Seafood
Philippe Fauchet;Belgium;Saint-Georges-sur-Meuse;1;Creative
d'Eugénie à Emilie;Belgium;Baudour;2;Classic French
l'Essentiel;Belgium;Temploux;1;Creative French
Bistrot du Nord;Belgium;Antwerpen;1;Traditional Cuisine
L'Eau Vive;Belgium;Arbre;2;Modern French
Alain Bianchin;Belgium;Overijse;1;Modern French
EED;Belgium;Leuven;1;Modern Cuisine
Hostellerie Le Prieuré Saint-Géry;Belgium;Solre-Saint-Géry;1;Creative
Hostellerie Le Fox;Belgium;De Panne;2;Creative French
Hofke van Bazel;Belgium;Bazel;1;Market Cuisine
Nuance;Belgium;Duffel;2;Creative
La Canne en Ville;Belgium;Ixelles;1;Market Cuisine
Vol-Ver;Belgium;Marke;1;Traditional Cuisine
La Durée;Belgium;Izegem;2;Creative
Sir Kwinten;Belgium;Sint-Kwintens-Lennik;1;Modern Cuisine
Le Pré des Oréades;Belgium;Spa;1;Classic French
Le Cor de Chasse;Belgium;Wéris;1;Creative
't Overhamme;Belgium;Aalst;1;Modern Cuisine
